path_id,point_index,x,y
23,16,606.93,92.59
23,17,610.85,93.35
23,18,612.67,96.91
23,19,613.80,100.75
23,20,616.28,103.89
23,21,614.30,107.37
23,22,617.24,110.08
23,23,618.07,114.00
23,24,619.48,117.74
23,25,619.62,121.74
23,26,619.45,125.73
23,27,621.84,128.94
23,28,625.32,130.91
23,29,629.09,132.23
23,30,628.74,128.25
24,0,356.93,293.09
24,1,352.96,292.60
24,2,349.55,290.52
24,3,346.04,288.60
24,4,343.03,285.96
24,5,342.74,281.98
24,6,343.67,278.09
24,7,342.96,274.15
24,8,339.40,272.33
24,9,336.09,270.08
24,10,332.10,270.43
24,11,328.10,270.47
24,12,324.37,269.03
24,13,323.22,265.20
24,14,323.14,261.20
24,15,321.48,257.56
24,16,318.05,255.50
24,17,314.11,256.19
24,18,310.11,256.11
24,19,306.14,255.69
24,20,302.29,256.78
24,21,298.47,255.58
24,22,294.49,255.99
24,23,290.68,254.78
24,24,286.68,254.71
24,25,284.02,257.69
24,26,280.16,258.77
24,27,277.04,261.26
24,28,273.69,263.45
24,29,272.74,267.33
24,30,272.19,271.30
25,0,311.55,376.78
25,1,310.71,372.87
25,2,308.29,369.68
25,3,304.86,367.63
25,4,303.14,364.02
25,5,304.12,360.15
25,6,302.39,356.54
25,7,300.72,352.91
25,8,296.74,353.36
25,9,293.45,351.08
25,10,290.94,347.97
25,11,287.00,347.26
25,12,283.00,347.12
25,13,279.02,347.50
25,14,275.21,346.30
25,15,273.19,342.85
25,16,269.19,342.88
25,17,265.88,340.62
25,18,263.85,337.18
25,19,260.56,334.89
25,20,257.01,336.73
25,21,254.13,333.94
25,22,250.14,333.77
25,23,246.18,333.17
25,24,242.36,331.98
25,25,240.30,328.55
25,26,238.23,325.13
25,27,238.31,321.13
25,28,239.28,317.25
25,29,240.16,313.35
25,30,239.78,309.37
26,0,124.48,181.17
26,1,120.64,182.27
26,2,116.65,182.65
26,3,112.84,183.86
26,4,109.41,185.91
26,5,105.49,186.73
26,6,102.51,189.40
26,7,98.87,191.06
26,8,96.14,193.98
26,9,93.37,196.87
26,10,92.96,200.85
26,11,93.51,204.81
26,12,94.34,208.72
26,13,96.35,212.18
26,14,99.21,214.97
26,15,102.07,217.77
26,16,105.08,220.40
26,17,106.37,224.19
26,18,107.85,227.90
26,19,109.34,231.62
26,20,110.63,235.40
26,21,112.14,239.11
26,22,111.62,243.07
26,23,110.38,246.87
26,24,109.53,250.78
26,25,109.68,254.78
26,26,110.94,258.58
26,27,113.04,261.98
26,28,116.10,264.55
26,29,120.10,264.33
26,30,123.91,263.12
27,0,391.64,4.12
27,1,388.11,5.99
27,2,384.57,7.87
27,3,385.05,11.84
27,4,385.30,15.84
27,5,386.53,19.64
27,6,389.48,22.34
27,7,390.88,26.09
27,8,392.33,29.81
27,9,391.54,33.74
27,10,393.41,37.27
27,11,391.83,40.95
27,12,392.11,44.94
27,13,390.28,48.49
27,14,390.30,52.49
27,15,390.91,56.44
27,16,393.27,59.68
27,17,395.01,63.28
27,18,398.25,65.63
27,19,400.90,68.62
27,20,403.40,71.75
27,21,405.90,74.87
27,22,409.50,76.60
27,23,413.44,75.87
27,24,417.24,74.64
27,25,421.17,73.87
27,26,424.93,72.51
27,27,426.88,69.02
27,28,430.28,66.90
27,29,433.43,64.44
27,30,433.81,60.46
28,0,410.13,386.56
28,1,412.66,389.66
28,2,415.49,392.48
28,3,419.49,392.34
28,4,423.19,393.87
28,5,425.98,396.73
28,6,429.15,399.17
28,7,430.81,402.81
28,8,433.84,405.42
28,9,433.95,409.42
28,10,431.72,412.75
28,11,428.78,415.45
28,12,425.83,418.16
28,13,422.46,420.31
28,14,418.47,420.01
28,15,414.93,418.15
28,16,411.10,419.31
28,17,407.57,421.19
28,18,404.24,418.97
28,19,401.45,421.84
28,20,397.82,420.16
28,21,394.58,417.80
28,22,390.74,418.89
28,23,386.74,418.99
28,24,382.74,419.21
28,25,378.81,419.95
28,26,375.01,421.19
28,27,371.01,421.39
28,28,367.09,422.17
28,29,363.10,422.52
28,30,359.11,422.45
29,0,109.15,113.81
29,1,105.23,114.61
29,2,103.69,110.92
29,3,102.79,107.02
29,4,98.79,106.93
29,5,95.43,104.76
29,6,93.40,101.31
29,7,90.28,98.81
29,8,88.26,95.36
29,9,85.79,92.21
29,10,85.77,88.21
29,11,85.47,84.22
29,12,84.49,80.34
29,13,83.10,76.59
29,14,83.11,72.59
29,15,84.89,69.01
29,16,85.60,65.07
29,17,84.41,61.25
29,18,81.97,58.08
29,19,79.78,54.73
29,20,76.98,51.88
29,21,74.35,48.86
29,22,70.74,47.16
29,23,67.01,45.70
29,24,63.11,44.84
29,25,59.19,44.03
29,26,56.04,41.57
29,27,53.55,38.43
29,28,54.84,34.65
29,29,56.22,30.89
29,30,59.61,28.78
30,0,412.67,674.93
30,1,408.67,674.78
30,2,404.85,675.98
30,3,401.65,678.38
30,4,401.58,682.38
30,5,402.69,686.22
30,6,402.35,690.20
30,7,399.72,693.22
30,8,396.00,694.68
30,9,392.53,696.66
30,10,390.24,699.94
30,11,390.24,703.94
30,12,392.32,707.36
30,13,393.89,711.04
30,14,397.18,713.32
30,15,401.18,713.38
30,16,405.17,713.19
30,17,409.17,713.03
30,18,413.17,712.93
30,19,417.16,713.21
30,20,420.58,715.28
30,21,422.52,718.78
30,22,425.42,721.53
30,23,426.94,725.23
30,24,427.85,729.13
30,25,427.61,733.12
30,26,426.80,737.04
30,27,425.72,740.89
30,28,424.54,744.71
30,29,423.60,748.60
30,30,423.35,752.59
31,0,341.89,1.42
31,1,344.32,-1.76
32,0,159.66,362.38
32,1,156.01,364.02
32,2,152.22,365.29
32,3,148.26,365.85
32,4,144.36,364.95
32,5,140.76,363.20
32,6,136.77,362.89
32,7,133.35,360.81
32,8,131.46,357.29
32,9,128.06,355.18
32,10,124.28,353.89
32,11,120.47,355.12
32,12,117.36,357.64
32,13,113.99,359.79
32,14,110.05,360.50
32,15,106.07,360.88
32,16,103.52,363.97
32,17,103.94,367.95
32,18,103.74,371.94
32,19,102.34,375.69
32,20,100.21,379.07
32,21,97.29,381.80
32,22,96.91,385.79
32,23,95.52,389.54
32,24,96.90,393.29
32,25,93.04,394.36
32,26,93.05,398.36
32,27,92.24,402.27
32,28,91.17,406.13
32,29,94.78,407.84
32,30,94.45,411.83
33,0,454.79,110.56
33,1,458.43,108.89
33,2,462.10,107.31
33,3,466.06,106.70
33,4,469.92,105.68
33,5,473.60,104.10
33,6,476.80,101.71
33,7,480.80,101.73
33,8,484.80,101.53
33,9,488.36,99.71
33,10,492.34,100.13
33,11,493.19,96.23
33,12,497.18,95.95
33,13,500.05,98.74
33,14,503.63,96.96
33,15,507.21,95.18
33,16,511.11,96.05
33,17,515.10,96.34
33,18,519.10,96.35
33,19,522.90,95.10
33,20,526.50,93.35
33,21,529.94,91.31
33,22,533.91,90.83
33,23,537.84,91.56
33,24,541.70,92.61
33,25,545.68,92.22
33,26,549.46,90.91
33,27,552.96,88.97
33,28,555.49,85.87
33,29,557.14,82.23
33,30,556.31,78.31
34,0,575.15,768.84
34,1,577.17,765.39
34,2,580.38,767.78
34,3,580.37,771.78
34,4,583.53,774.22
34,5,587.53,774.11
34,6,590.25,777.05
34,7,592.99,779.96
34,8,593.72,783.89
34,9,597.25,785.79
34,10,601.24,785.89
34,11,604.94,787.42
34,12,608.30,789.59
34,13,612.23,788.81
34,14,616.22,789.04
34,15,620.15,789.79
34,16,623.94,791.05
34,17,627.74,792.31
34,18,631.67,793.05
34,19,635.67,792.87
34,20,639.30,791.19
34,21,641.70,787.99
34,22,644.10,784.79
34,23,646.63,781.69
34,24,650.51,780.70
34,25,654.47,780.18
34,26,658.47,780.02
34,27,662.39,779.23
34,28,666.39,779.16
34,29,670.39,779.34
34,30,673.86,781.32
35,0,570.34,268.77
35,1,574.12,267.47
35,2,577.97,266.36
35,3,581.57,268.10
35,4,580.07,271.81
35,5,578.58,275.52
35,6,579.10,279.49
35,7,579.02,283.49
35,8,578.76,287.48
35,9,579.41,291.42
35,10,582.13,294.35
35,11,584.29,297.72
35,12,586.43,301.10
35,13,589.84,303.20
35,14,590.83,307.07
35,15,593.31,310.21
35,16,594.54,314.02
35,17,597.40,316.81
35,18,601.23,315.65
35,19,603.39,319.01
35,20,607.13,317.58
35,21,610.94,316.37
35,22,614.70,315.00
35,23,618.53,313.87
35,24,622.34,315.12
35,25,624.83,318.25
35,26,628.06,320.60
35,27,631.55,322.56
35,28,635.03,324.52
35,29,636.62,328.20
35,30,634.53,331.61
36,0,517.57,187.70
36,1,513.92,189.34
36,2,510.90,186.72
36,3,507.19,188.19
36,4,503.50,186.64
36,5,499.84,188.25
36,6,495.85,187.95
36,7,492.43,190.04
36,8,488.68,191.41
36,9,484.72,191.98
36,10,480.78,191.29
36,11,476.97,190.07
36,12,473.14,188.90
36,13,469.28,187.86
36,14,466.01,190.16
36,15,462.86,187.70
36,16,459.06,188.95
36,17,457.95,185.10
36,18,453.98,184.64
36,19,451.27,181.69
36,20,447.37,180.81
36,21,443.55,179.61
36,22,439.99,181.44
36,23,436.92,178.88
36,24,432.98,179.60
36,25,428.99,179.37
36,26,425.02,178.84
36,27,421.11,178.04
36,28,417.42,176.48
36,29,414.30,173.98
36,30,416.08,170.39
37,0,576.02,362.71
37,1,579.68,361.08
37,2,583.33,359.46
37,3,585.54,356.13
37,4,585.02,352.16
37,5,585.34,348.17
37,6,586.13,344.25
37,7,586.95,340.34
37,8,587.85,336.44
37,9,589.67,332.88
37,10,593.39,331.43
37,11,597.36,330.90
37,12,599.78,327.72
37,13,602.42,324.71
37,14,604.24,321.15
37,15,607.20,318.46
37,16,611.02,317.25
37,17,614.77,315.88
37,18,618.61,314.75
37,19,622.41,316.00
37,20,624.90,319.13
37,21,628.14,321.48
37,22,631.62,323.44
37,23,635.11,325.40
37,24,636.69,329.08
37,25,634.60,332.48
37,26,634.35,336.48
37,27,635.38,340.34
37,28,637.57,343.69
37,29,639.99,346.87
37,30,642.33,350.12
38,0,248.99,453.66
38,1,248.81,449.67
38,2,248.62,445.67
38,3,247.13,441.96
38,4,245.21,438.45
38,5,245.60,434.47
38,6,248.63,431.85
38,7,252.50,432.84
38,8,256.49,432.50
38,9,260.29,431.25
38,10,264.13,432.35
38,11,267.32,429.94
38,12,271.32,430.07
38,13,275.06,428.65
38,14,278.18,426.15
38,15,281.75,424.35
38,16,284.37,421.32
38,17,285.22,417.42
38,18,286.30,413.57
38,19,287.43,409.73
38,20,287.34,405.73
38,21,284.58,402.83
38,22,280.90,401.26
38,23,278.42,398.12
38,24,280.73,394.85
38,25,282.10,391.09
38,26,283.82,387.48
38,27,284.60,383.56
38,28,285.45,379.65
38,29,286.71,375.86
38,30,288.02,372.07
39,0,571.85,616.39
39,1,575.19,614.19
39,2,578.23,611.59
39,3,579.60,607.83
39,4,578.70,603.93
39,5,577.55,600.10
39,6,576.40,596.27
39,7,576.80,592.29
39,8,578.19,588.53
39,9,579.75,584.85
39,10,580.80,580.99
39,11,580.54,577.00
39,12,579.25,573.22
39,13,576.86,570.01
39,14,573.44,567.94
39,15,570.41,565.33
39,16,569.05,561.56
39,17,568.13,557.67
39,18,567.83,553.68
39,19,568.94,549.84
39,20,571.53,546.80
39,21,575.15,545.09
39,22,579.13,545.53
39,23,583.12,545.21
39,24,586.97,544.15
39,25,590.94,544.69
39,26,594.09,547.15
39,27,597.39,549.40
39,28,601.04,547.77
39,29,604.75,549.27
39,30,608.47,547.80
40,0,339.42,227.86
40,1,336.94,230.99
40,2,336.22,234.93
40,3,338.13,238.44
40,4,341.41,240.73
40,5,345.29,239.73
40,6,349.21,238.94
40,7,353.16,238.31
40,8,356.88,236.85
40,9,359.49,233.82
40,10,363.28,232.52
40,11,366.09,229.68
40,12,369.88,228.41
40,13,373.86,228.79
40,14,377.84,229.23
40,15,381.39,227.39
40,16,384.91,225.48
40,17,388.40,223.53
40,18,392.38,223.16
40,19,396.38,223.03
40,20,400.31,222.32
40,21,404.15,221.17
40,22,408.14,220.93
40,23,411.63,222.88
40,24,415.12,224.83
40,25,418.16,227.44
40,26,418.31,231.44
40,27,419.07,235.36
40,28,420.34,239.16
40,29,416.76,240.95
40,30,417.10,244.93
41,0,148.31,513.35
41,1,145.83,516.49
41,2,142.96,513.70
41,3,141.26,510.08
41,4,137.80,508.08
41,5,134.98,505.24
41,6,131.02,505.74
41,7,127.02,505.74
41,8,124.07,503.03
41,9,120.21,504.06
41,10,119.43,500.14
41,11,116.24,497.73
41,12,112.24,497.77
41,13,108.68,495.95
41,14,105.36,493.71
41,15,102.07,491.43
41,16,98.14,492.17
41,17,95.02,489.66
41,18,91.03,489.79
41,19,87.07,490.39
41,20,83.09,490.73
