path_id,point_index,x,y
18,7,58.01,186.84
18,8,59.12,189.08
18,9,60.19,191.33
18,10,61.14,193.65
18,11,62.11,195.95
18,12,63.12,198.24
18,13,64.22,200.49
18,14,65.39,202.69
18,15,66.96,204.64
18,16,68.54,206.58
18,17,70.55,208.07
18,18,72.78,209.18
18,19,75.05,210.23
18,20,77.39,211.11
18,21,79.73,212.00
18,22,82.06,212.91
18,23,84.41,213.76
18,24,86.73,214.68
18,25,89.03,215.66
18,26,91.32,216.67
18,27,93.57,217.76
18,28,95.79,218.90
18,29,97.97,220.13
18,30,100.15,221.36
19,0,246.07,333.82
19,1,246.44,336.29
19,2,246.83,338.76
19,3,247.26,341.22
19,4,247.71,343.68
19,5,248.43,346.07
19,6,249.16,348.47
19,7,249.88,350.86
19,8,250.60,353.25
19,9,251.42,355.62
19,10,252.22,357.99
19,11,253.00,360.36
19,12,253.81,362.72
19,13,254.61,365.10
19,14,255.38,367.47
19,15,256.17,369.85
19,16,256.94,372.22
19,17,257.69,374.61
19,18,258.44,376.99
19,19,259.18,379.38
19,20,259.92,381.77
19,21,260.67,384.15
19,22,261.43,386.53
19,23,262.22,388.91
19,24,263.02,391.27
19,25,263.87,393.63
19,26,264.76,395.96
19,27,265.68,398.29
19,28,266.67,400.58
19,29,267.71,402.85
19,30,268.84,405.09
20,0,221.85,147.29
20,1,219.54,148.26
20,2,218.08,150.29
20,3,217.50,152.72
20,4,217.83,155.20
20,5,219.02,157.40
20,6,220.23,159.59
