path_id,point_index,x,y
11,25,691.59,89.14
11,26,690.39,85.85
11,27,687.98,88.39
11,28,691.47,88.67
11,29,690.27,85.39
11,30,687.86,87.93
12,0,956.12,412.42
12,1,952.91,411.02
12,2,949.70,409.62
12,3,946.49,408.23
12,4,943.28,406.84
12,5,940.07,405.45
12,6,936.85,404.07
12,7,933.63,402.70
12,8,930.41,401.33
12,9,927.18,399.98
12,10,923.95,398.63
12,11,920.72,397.29
12,12,917.48,395.96
12,13,914.24,394.63
12,14,911.00,393.32
12,15,907.74,392.03
12,16,904.49,390.75
12,17,901.22,389.49
12,18,897.95,388.25
12,19,894.66,387.04
12,20,891.37,385.87
12,21,888.05,384.73
12,22,884.71,383.70
12,23,881.33,382.79
12,24,877.90,382.11
12,25,874.40,381.88
12,26,870.95,382.46
12,27,867.69,383.74
12,28,864.20,383.83
12,29,861.00,382.40
12,30,858.02,380.57
13,0,449.52,168.93
13,1,449.99,172.40
13,2,450.37,175.87
13,3,450.79,179.35
13,4,451.40,182.80
13,5,452.64,186.07
13,6,449.14,186.16
13,7,452.64,186.04
13,8,449.14,186.13
13,9,452.64,186.01
13,10,449.14,186.11
13,11,452.64,185.99
13,12,449.14,186.08
13,13,452.64,185.96
13,14,449.14,186.05
13,15,452.64,185.93
13,16,449.14,186.03
13,17,452.64,185.90
13,18,449.14,186.00
13,19,452.64,185.88
13,20,449.14,185.97
13,21,452.63,185.85
13,22,449.14,185.94
13,23,452.63,185.82
13,24,449.13,185.92
13,25,452.63,185.80
13,26,449.13,185.89
13,27,452.63,185.77
13,28,449.13,185.86
13,29,452.63,185.74
13,30,449.13,185.83
14,0,108.40,54.41
14,1,109.24,57.81
14,2,110.45,61.09
14,3,111.78,64.33
14,4,113.22,67.52
14,5,114.79,70.65
14,6,116.39,73.76
14,7,118.13,76.80
14,8,119.88,79.83
14,9,121.78,82.77
14,10,123.74,85.67
14,11,125.87,88.44
14,12,128.05,91.18
14,13,130.39,93.78
14,14,132.84,96.29
14,15,135.30,98.78
14,16,137.83,101.20
14,17,140.40,103.56
14,18,142.88,106.04
14,19,145.30,108.56
14,20,147.55,111.24
14,21,149.39,114.22
14,22,151.29,117.16
14,23,151.13,120.66
14,24,149.40,117.62
14,25,151.93,120.04
14,26,150.20,116.99
14,27,152.73,119.41
14,28,151.00,116.37
14,29,150.85,119.87
14,30,149.12,116.82
15,0,633.09,123.37
15,1,631.21,120.42
15,2,629.06,117.65
15,3,630.92,120.61
15,4,628.78,117.85
15,5,630.64,120.81
15,6,628.50,118.04
15,7,630.36,121.01
15,8,628.22,118.24
15,9,630.08,121.20
15,10,627.93,118.44
15,11,629.80,121.40
15,12,633.30,121.53
15,13,631.15,118.76
15,14,630.32,122.16
15,15,628.17,119.40
15,16,631.67,119.52
15,17,629.52,116.76
15,18,631.39,119.72
15,19,629.24,116.95
15,20,631.11,119.91
15,21,628.96,117.15
15,22,630.83,120.11
15,23,628.68,117.35
15,24,630.54,120.31
15,25,628.40,117.54
15,26,630.26,120.51
15,27,628.12,117.74
15,28,629.98,120.70
15,29,633.48,120.83
15,30,631.33,118.06
16,0,392.63,92.06
16,1,390.38,94.73
16,2,391.06,98.16
16,3,391.46,101.64
16,4,391.78,105.13
16,5,392.07,108.62
16,6,391.76,112.10
16,7,392.23,115.57
16,8,390.43,118.57
16,9,391.58,121.88
16,10,394.45,119.87
16,11,390.96,119.61
16,12,393.82,117.60
16,13,392.02,120.60
16,14,388.53,120.34
16,15,391.40,118.34
16,16,392.55,121.64
16,17,389.06,121.38
16,18,391.93,119.38
16,19,394.80,117.37
16,20,392.99,120.37
