path_id,point_index,x,y
58,3,425.43,301.21
58,4,426.27,301.74
58,5,427.11,302.30
58,6,428.05,301.97
58,7,428.91,301.45
58,8,429.77,300.94
58,9,430.60,300.38
58,10,430.91,299.43
58,11,431.80,298.99
58,12,432.79,298.79
58,13,433.78,298.71
58,14,434.69,299.12
58,15,435.51,299.69
59,0,679.21,210.18
59,1,680.08,209.68
59,2,680.88,209.08
59,3,681.68,208.49
59,4,682.52,207.95
59,5,683.47,207.62
59,6,684.40,207.27
59,7,685.40,207.29
59,8,686.14,207.97
59,9,686.16,208.97
59,10,686.82,209.72
59,11,687.82,209.76
59,12,688.57,210.42
59,13,689.50,210.78
59,14,690.46,211.05
59,15,691.30,210.50
60,0,435.07,140.09
60,1,435.86,140.70
60,2,436.66,141.31
60,3,437.55,141.77
60,4,438.33,142.39
60,5,439.32,142.30
60,6,440.09,141.65
60,7,440.65,140.83
60,8,441.64,140.64
60,9,442.22,139.83
60,10,443.01,139.22
60,11,443.75,138.55
60,12,444.74,138.39
60,13,445.72,138.58
60,14,446.36,139.35
60,15,446.79,140.25
61,0,820.85,407.09
61,1,820.04,406.51
61,2,819.06,406.30
61,3,818.10,406.02
61,4,817.39,405.31
61,5,817.37,404.31
61,6,817.79,403.41
61,7,818.71,403.01
61,8,819.11,402.10
61,9,819.78,401.35
61,10,820.76,401.16
61,11,821.72,400.89
61,12,822.65,401.26
61,13,823.36,401.96
61,14,823.34,402.96
61,15,823.93,403.77
62,0,183.25,267.76
62,1,183.90,267.00
62,2,184.55,266.24
62,3,185.37,266.81
62,4,185.84,267.70
62,5,186.77,268.06
62,6,187.77,268.08
62,7,188.71,267.73
62,8,189.51,267.14
62,9,189.63,266.15
62,10,190.38,265.48
62,11,191.19,264.90
62,12,192.15,264.60
62,13,193.12,264.35
62,14,194.09,264.59
62,15,194.64,265.42
63,0,94.86,118.17
63,1,95.58,118.86
63,2,96.37,119.48
63,3,97.28,119.05
63,4,97.63,118.11
63,5,98.43,117.52
63,6,99.24,116.93
63,7,100.14,116.50
63,8,100.94,115.89
63,9,101.93,115.77
63,10,102.93,115.88
63,11,103.68,116.53
63,12,104.22,117.38
63,13,104.77,118.21
63,14,105.75,118.41
63,15,106.52,119.04
64,0,376.93,284.95
64,1,377.92,285.13
64,2,378.06,286.12
64,3,377.43,286.90
64,4,377.53,287.89
64,5,378.00,288.78
64,6,378.93,289.15
64,7,379.87,289.49
64,8,380.49,290.27
64,9,381.42,290.63
64,10,382.42,290.71
64,11,383.27,290.18
64,12,383.47,289.20
64,13,384.24,288.56
64,14,385.06,287.99
64,15,386.00,287.65
65,0,236.73,1.40
65,1,237.73,1.42
65,2,238.71,1.20
65,3,239.71,1.18
65,4,240.55,1.71
65,5,240.76,2.69
65,6,241.49,3.38
65,7,242.23,4.05
65,8,243.11,4.52
65,9,243.94,5.09
65,10,244.93,5.19
65,11,245.91,4.97
65,12,246.83,4.59
65,13,247.20,3.66
65,14,247.60,2.74
65,15,248.54,2.40
66,0,651.41,120.30
66,1,651.34,119.30
66,2,651.48,118.31
66,3,652.13,117.55
66,4,652.87,118.23
66,5,653.87,118.18
66,6,654.72,118.70
66,7,655.43,119.41
